,team_name,win,side,game_num,0/stats/assists,0/stats/champLevel,0/stats/deaths,0/stats/doubleKills,0/stats/firstBloodAssist,0/stats/firstInhibitorAssist,0/stats/firstTowerAssist,0/stats/goldEarned,0/stats/inhibitorKills,0/stats/item1,0/stats/item2,0/stats/item3,0/stats/item4,0/stats/item5,0/stats/item6,0/stats/kills,0/stats/largestKillingSpree,0/stats/longestTimeSpentLiving,0/stats/magicDamageDealt,0/stats/magicDamageDealtToChampions,0/stats/magicalDamageTaken,0/stats/neutralMinionsKilledEnemyJungle,0/stats/neutralMinionsKilledTeamJungle,0/stats/pentaKills,0/stats/physicalDamageDealt,0/stats/physicalDamageDealtToChampions,0/stats/physicalDamageTaken,0/stats/quadraKills,0/stats/totalDamageDealt,0/stats/totalDamageDealtToChampions,0/stats/totalHeal,0/stats/totalMinionsKilled,0/stats/totalTimeCrowdControlDealt,0/stats/tripleKills,0/stats/trueDamageDealt,0/stats/trueDamageDealtToChampions,0/stats/trueDamageTaken,0/stats/turretKills,0/stats/visionWardsBoughtInGame,0/stats/wardsKilled,0/stats/wardsPlaced,1/stats/assists,1/stats/champLevel,1/stats/deaths,1/stats/doubleKills,1/stats/firstBloodAssist,1/stats/firstInhibitorAssist,1/stats/firstTowerAssist,1/stats/goldEarned,1/stats/inhibitorKills,1/stats/item1,1/stats/item2,1/stats/item3,1/stats/item4,1/stats/item5,1/stats/item6,1/stats/kills,1/stats/largestKillingSpree,1/stats/longestTimeSpentLiving,1/stats/magicDamageDealt,1/stats/magicDamageDealtToChampions,1/stats/magicalDamageTaken,1/stats/neutralMinionsKilledEnemyJungle,1/stats/neutralMinionsKilledTeamJungle,1/stats/pentaKills,1/stats/physicalDamageDealt,1/stats/physicalDamageDealtToChampions,1/stats/physicalDamageTaken,1/stats/quadraKills,1/stats/totalDamageDealt,1/stats/totalDamageDealtToChampions,1/stats/totalHeal,1/stats/totalMinionsKilled,1/stats/totalTimeCrowdControlDealt,1/stats/tripleKills,1/stats/trueDamageDealt,1/stats/trueDamageDealtToChampions,1/stats/trueDamageTaken,1/stats/turretKills,1/stats/visionWardsBoughtInGame,1/stats/wardsKilled,1/stats/wardsPlaced,2/stats/assists,2/stats/champLevel,2/stats/deaths,2/stats/doubleKills,2/stats/firstBloodAssist,2/stats/firstInhibitorAssist,2/stats/firstTowerAssist,2/stats/goldEarned,2/stats/inhibitorKills,2/stats/item1,2/stats/item2,2/stats/item3,2/stats/item4,2/stats/item5,2/stats/item6,2/stats/kills,2/stats/largestKillingSpree,2/stats/longestTimeSpentLiving,2/stats/magicDamageDealt,2/stats/magicDamageDealtToChampions,2/stats/magicalDamageTaken,2/stats/neutralMinionsKilledEnemyJungle,2/stats/neutralMinionsKilledTeamJungle,2/stats/pentaKills,2/stats/physicalDamageDealt,2/stats/physicalDamageDealtToChampions,2/stats/physicalDamageTaken,2/stats/quadraKills,2/stats/totalDamageDealt,2/stats/totalDamageDealtToChampions,2/stats/totalHeal,2/stats/totalMinionsKilled,2/stats/totalTimeCrowdControlDealt,2/stats/tripleKills,2/stats/trueDamageDealt,2/stats/trueDamageDealtToChampions,2/stats/trueDamageTaken,2/stats/turretKills,2/stats/visionWardsBoughtInGame,2/stats/wardsKilled,2/stats/wardsPlaced,3/stats/assists,3/stats/champLevel,3/stats/deaths,3/stats/doubleKills,3/stats/firstBloodAssist,3/stats/firstInhibitorAssist,3/stats/firstTowerAssist,3/stats/goldEarned,3/stats/inhibitorKills,3/stats/item1,3/stats/item2,3/stats/item3,3/stats/item4,3/stats/item5,3/stats/item6,3/stats/kills,3/stats/largestKillingSpree,3/stats/longestTimeSpentLiving,3/stats/magicDamageDealt,3/stats/magicDamageDealtToChampions,3/stats/magicalDamageTaken,3/stats/neutralMinionsKilledEnemyJungle,3/stats/neutralMinionsKilledTeamJungle,3/stats/pentaKills,3/stats/physicalDamageDealt,3/stats/physicalDamageDealtToChampions,3/stats/physicalDamageTaken,3/stats/quadraKills,3/stats/totalDamageDealt,3/stats/totalDamageDealtToChampions,3/stats/totalHeal,3/stats/totalMinionsKilled,3/stats/totalTimeCrowdControlDealt,3/stats/tripleKills,3/stats/trueDamageDealt,3/stats/trueDamageDealtToChampions,3/stats/trueDamageTaken,3/stats/turretKills,3/stats/visionWardsBoughtInGame,3/stats/wardsKilled,3/stats/wardsPlaced,4/stats/assists,4/stats/champLevel,4/stats/deaths,4/stats/doubleKills,4/stats/firstBloodAssist,4/stats/firstInhibitorAssist,4/stats/firstTowerAssist,4/stats/goldEarned,4/stats/inhibitorKills,4/stats/item1,4/stats/item2,4/stats/item3,4/stats/item4,4/stats/item5,4/stats/item6,4/stats/kills,4/stats/largestKillingSpree,4/stats/longestTimeSpentLiving,4/stats/magicDamageDealt,4/stats/magicDamageDealtToChampions,4/stats/magicalDamageTaken,4/stats/neutralMinionsKilledEnemyJungle,4/stats/neutralMinionsKilledTeamJungle,4/stats/pentaKills,4/stats/physicalDamageDealt,4/stats/physicalDamageDealtToChampions,4/stats/physicalDamageTaken,4/stats/quadraKills,4/stats/totalDamageDealt,4/stats/totalDamageDealtToChampions,4/stats/totalHeal,4/stats/totalMinionsKilled,4/stats/totalTimeCrowdControlDealt,4/stats/tripleKills,4/stats/trueDamageDealt,4/stats/trueDamageDealtToChampions,4/stats/trueDamageTaken,4/stats/turretKills,4/stats/visionWardsBoughtInGame,4/stats/wardsKilled,4/stats/wardsPlaced,baronKills,dragonKills,firstBaron,firstBlood,firstDragon,firstInhibitor,firstRiftHerald,firstTower,inhibitorKills,towerKills
0,MOU,0,0,1,1,14,5,0,False,False,False,9748,0,3009,2033,3025,3211,3067,3363,1,0,703,79046,9816,11174,0,2,0,32077,2318,10571,0,111123,12134,2181,186,845,0,0,0,544,0,2,7,13,2,14,3,1,False,False,False,10077,0,1408,3053,1011,1029,0,3364,3,3,977,21455,2721,11440,9,92,0,105330,4754,21073,0,146091,7989,16643,22,639,0,19304,513,144,1,3,12,21,0,16,2,0,False,False,False,11563,0,1058,3158,3174,1056,1026,3363,0,0,1775,202205,20838,6540,3,10,0,14697,521,3690,0,216902,21360,3120,310,691,0,0,0,128,0,3,3,19,3,14,7,0,False,False,False,11710,0,1055,2043,3009,3085,3072,3363,2,0,588,2152,1235,7741,0,2,0,124810,12006,8900,0,126962,13242,2230,277,323,0,0,0,120,1,3,6,14,5,12,6,0,False,False,False,7523,0,3190,1029,0,0,2303,3364,0,0,596,12519,5839,10273,0,0,0,8609,1089,9468,0,27266,6928,1488,40,1322,0,6138,0,512,0,3,5,30,0,1,False,False,True,False,False,False,0,2
1,CW,1,1,1,8,17,2,0,False,True,False,13149,0,1031,1011,3009,3025,3068,3363,3,2,753,19720,2977,8465,1,11,0,121452,12456,11609,0,141173,15434,1986,232,3085,0,0,0,0,1,4,5,16,14,16,1,2,False,False,True,13150,0,3067,3009,3742,3211,3110,3364,7,4,598,111731,14066,11175,19,54,0,26723,2121,19621,0,159782,16964,15352,50,825,0,21327,776,285,1,2,11,25,6,18,0,0,False,False,False,16900,0,3116,3135,1056,3285,1333,3363,7,7,0,244055,25224,7378,15,29,0,24770,215,3711,0,268826,25440,3325,332,1157,0,0,0,60,2,2,4,15,11,16,2,1,False,False,False,14860,0,3156,3052,3087,3006,3031,3363,5,5,594,59477,3143,6435,1,15,0,142511,15374,7879,0,203360,19190,3925,273,186,0,1372,672,56,4,3,11,13,13,14,1,0,False,True,True,9144,0,1308,2303,3190,3024,1029,3364,1,0,574,3961,1757,7793,0,0,0,8701,564,11346,0,17909,2321,14825,38,45,0,5247,0,112,0,5,8,40,1,3,True,True,False,True,True,True,1,9
0,CW,1,0,2,9,14,4,0,False,False,False,9836,0,3068,0,3047,1057,1029,3363,1,0,429,62191,8760,4820,7,10,0,32129,2767,8307,0,95407,11528,1542,124,159,0,1087,0,1402,2,3,3,12,8,14,1,0,False,False,False,11381,0,2031,3116,3009,3151,0,3340,7,4,705,87579,15475,4687,15,42,0,19291,2172,10550,0,120549,18092,6620,67,908,0,13677,444,1305,1,2,6,21,4,15,0,2,False,True,False,14276,0,3089,1058,1056,3158,3285,3363,11,11,1567,142669,22225,3077,13,16,0,22947,553,3235,1,168075,23760,767,223,147,1,2459,981,135,1,4,1,12,6,13,5,1,False,False,False,11990,2,3142,3006,1055,3085,1038,3363,10,3,412,0,0,4458,9,16,0,103669,17886,7840,0,114126,20813,2137,124,381,0,10457,2926,891,2,2,3,9,13,11,2,0,False,False,False,7976,0,1308,2049,3190,2043,0,3364,0,0,1063,6932,2319,3245,0,0,0,9106,803,6116,0,21362,3122,5970,25,78,0,5323,0,493,0,6,1,23,0,1,False,True,False,True,True,True,2,10
1,MOU,0,1,2,3,13,6,0,False,False,False,8946,0,3748,2033,3044,3133,3009,3363,1,0,670,2341,1261,11810,0,4,0,89031,5183,10381,0,94043,8602,2610,172,222,0,2670,2158,940,1,3,1,13,6,12,3,0,False,False,False,9150,0,2032,1414,1306,1027,1028,3364,5,3,621,65791,5679,10602,9,54,0,24884,1910,11848,0,98993,9043,4444,39,295,0,8317,1454,1468,0,2,6,5,2,13,4,0,False,False,False,8192,0,3174,1056,3009,1026,1058,3363,0,0,779,87862,8119,8715,0,0,0,17225,387,4077,0,105088,8507,620,189,331,0,0,0,261,0,2,0,10,4,11,10,1,False,False,False,8653,0,1055,3085,3009,0,0,3363,5,2,318,2372,1012,6856,1,1,0,60423,6743,9763,0,62796,7755,1828,140,203,0,0,0,635,0,1,2,8,9,10,6,0,False,False,False,6587,0,3190,1029,2043,2010,2303,3364,1,0,614,12472,4216,10795,0,0,0,6671,912,7393,0,19759,5745,1383,31,130,0,616,616,1047,0,3,5,21,0,2,False,False,True,False,False,False,0,2
0,HMA,1,0,1,9,14,1,0,False,False,False,10246,0,3027,0,3024,3065,3009,3340,1,0,683,87214,7507,3480,1,6,0,18011,1292,12652,0,105282,8856,5700,153,599,0,56,56,192,1,3,5,14,5,14,1,1,False,True,True,10852,0,3027,1058,3158,2031,0,3363,3,2,848,115604,11785,3185,15,59,0,30053,1285,11575,0,156355,13482,9997,45,442,0,10697,412,108,2,3,6,24,5,15,0,0,False,False,False,11988,1,0,3020,3078,2015,3508,3363,3,3,1792,124239,14943,5497,7,20,0,39052,2776,7547,0,167230,17720,3229,216,20,0,3937,0,40,1,4,3,16,4,15,0,2,False,True,False,13383,0,3153,3085,3006,3812,0,3363,5,5,0,1368,643,3688,8,11,0,162747,13704,7662,0,170618,14987,3788,260,975,1,6503,640,398,4,0,6,10,9,12,0,0,False,True,True,8070,0,2043,2303,3108,0,3009,3364,0,0,0,11535,3335,4139,1,0,0,7275,646,5158,0,18811,3982,1249,30,90,0,0,0,72,0,6,11,30,1,2,True,True,False,True,True,True,1,8
1,SK,0,1,1,0,13,3,0,False,False,False,8233,0,3065,1001,3068,1011,1029,3340,0,0,824,52154,6335,10442,1,4,0,22665,1675,9744,0,74819,8011,3473,156,244,0,0,0,416,0,2,1,14,0,13,3,0,False,False,False,9016,0,3156,3134,1036,1036,3009,3364,2,2,823,2740,236,5545,3,83,0,116257,7255,8437,0,129312,7944,4141,49,414,0,10314,453,0,1,3,20,5,0,14,2,0,False,False,False,9449,0,0,3089,1306,0,3165,3363,0,0,1113,117526,8172,7568,0,16,0,11958,449,2991,0,129629,8766,2255,226,847,0,143,143,160,0,1,3,13,1,13,2,0,False,False,False,8865,0,3508,3094,0,3158,0,3363,0,0,1144,4250,901,5938,0,8,0,99706,6519,3997,0,103991,7455,2026,194,0,0,34,34,216,0,3,7,13,2,9,2,0,False,False,False,6395,0,2303,0,0,3009,0,3364,0,0,580,6057,3245,8719,0,0,0,3934,362,8487,0,12214,3701,2251,26,244,0,2222,94,316,1,2,8,32,0,1,False,False,True,False,False,False,0,2
0,SK,0,0,2,1,14,6,0,False,False,False,9325,0,3009,3068,3025,1011,1031,3340,1,0,500,25680,3264,5665,0,0,0,70384,9940,14169,0,96065,13204,1666,201,2801,0,0,0,4148,0,2,6,12,2,15,4,0,False,False,False,10467,0,1410,3027,3158,0,0,3364,2,2,1218,148256,9777,4765,13,88,0,21033,911,17943,0,184726,10957,11882,63,530,0,15436,268,1384,1,3,12,18,1,15,1,0,False,False,False,9814,0,2033,3009,3089,0,1026,3363,1,0,1123,117944,4028,3478,0,11,0,14719,405,3331,0,132664,4434,1418,243,555,0,0,0,207,0,4,2,17,4,14,3,0,False,False,False,10570,0,3078,3020,3094,1038,2043,3363,0,0,801,104778,11064,5659,0,4,0,40480,3212,10601,0,145259,14277,3086,283,58,0,0,0,548,0,5,11,14,3,11,1,0,False,False,False,7052,0,0,2049,0,3009,3097,3364,1,0,1377,1307,1307,7249,0,0,0,12826,1716,12814,0,20534,3023,7548,41,300,0,6400,0,1270,0,5,10,28,0,3,False,True,True,False,False,False,0,1
1,HMA,1,1,2,4,18,1,1,False,False,False,15737,0,3071,3053,3009,3156,1036,3363,8,6,569,1875,889,6542,6,6,0,191018,18245,17393,0,198905,24665,9834,282,190,0,6010,5530,188,4,4,4,17,9,16,0,0,False,False,True,11775,0,3156,3065,1011,3009,0,3363,1,0,0,40047,3383,6134,3,72,0,87192,4301,23158,0,145008,8214,18446,75,567,0,17768,529,64,1,2,18,29,5,17,0,0,False,True,True,12852,1,3285,3165,3001,3197,1056,3363,1,0,0,170040,18358,3353,12,18,0,23184,50,1875,0,197162,18409,884,264,16,0,3937,0,0,3,1,7,13,2,14,1,1,False,False,False,12931,1,3508,3009,3094,2010,3031,3363,3,3,265,7841,1388,5484,6,14,0,154580,15815,5984,0,164310,18147,3008,246,233,0,1888,944,0,3,0,7,11,3,12,3,0,False,True,False,8392,0,2010,2303,2043,3060,0,3364,1,0,829,6916,2797,9469,0,0,0,6306,758,4637,0,18145,4110,2607,35,355,0,4922,554,16,0,7,6,28,1,0,True,False,False,True,True,True,3,11
0,IE,0,0,1,1,17,2,0,False,False,True,12449,0,3742,3067,3211,3001,3158,3340,0,0,1384,152675,10490,9175,2,3,0,22189,570,11100,0,174864,11060,7011,256,809,0,0,0,1554,0,2,2,20,3,16,2,0,False,False,False,12449,0,3035,1408,2043,3156,1306,3364,1,0,2153,3353,1067,4686,5,113,0,175719,13604,12230,0,203262,14783,4325,68,618,0,24190,112,1192,3,6,16,31,3,16,3,0,False,False,False,13021,0,3009,3089,1056,3135,3165,3363,1,0,780,209703,12277,4717,0,19,0,19449,87,6469,0,229151,12365,2775,302,723,0,0,0,1237,0,3,4,18,2,16,2,0,False,False,False,14378,0,3139,3042,3158,3156,3025,3363,2,2,1700,40381,7257,4179,7,14,0,189767,18467,10238,0,231641,26268,2103,326,1043,0,1491,543,1109,0,1,9,19,2,12,5,0,False,False,False,9045,0,2049,3060,1028,3009,0,3364,0,0,922,8334,1705,10782,0,2,0,6748,411,15352,0,22921,2117,14980,54,81,0,7838,0,2065,0,7,11,47,0,2,False,False,False,False,True,True,0,3
1,CW,1,1,1,10,18,0,0,False,True,False,16105,0,3092,3026,3009,3027,1052,3363,0,0,0,167666,8438,6627,1,10,0,29798,1194,9249,0,197465,9633,3590,291,1120,0,0,0,144,2,3,11,23,4,15,3,0,False,True,False,13730,0,3102,3742,3009,3082,3024,3364,2,2,1537,87794,7037,8573,21,74,0,35909,1063,18335,0,140909,8256,7249,40,508,0,17206,156,0,0,9,21,38,3,18,0,0,False,False,False,17037,0,3158,1026,3285,3001,3116,3364,5,5,0,147279,13083,5650,0,12,0,33482,291,7224,0,249548,19603,5232,344,610,0,68786,6228,0,2,5,9,9,6,18,1,2,False,False,False,19564,1,1055,1332,3508,3094,3031,3363,7,7,782,36172,3612,5932,11,43,1,325350,29493,15036,1,365159,33882,3365,362,240,1,3636,776,287,5,1,8,10,12,15,0,0,False,True,False,11156,0,1307,2303,3190,3082,0,3364,0,0,0,1260,1260,7588,0,0,0,17451,1010,12507,0,26560,2271,10341,50,453,0,7848,0,224,0,8,6,49,2,2,True,True,True,True,False,False,1,10
0,CW,0,0,2,4,18,2,0,False,False,False,14171,0,3065,1011,3111,3075,3025,3363,0,0,1687,60902,5080,10606,3,17,0,143900,9058,12641,0,204907,14139,3210,293,4436,0,104,0,1312,1,4,10,23,4,15,4,0,False,False,False,12097,0,3082,3065,3009,3742,1011,3364,2,2,1682,75331,7458,7392,16,65,0,32028,955,21547,0,127809,8534,6054,56,286,0,20449,120,473,1,4,21,32,4,17,4,0,False,False,False,15011,0,3089,3113,3158,3135,1058,3363,3,2,1230,232419,22918,4156,0,24,0,23060,807,9018,0,255918,23923,1465,322,897,0,438,198,327,1,4,7,19,2,18,2,0,False,False,True,18084,0,3094,3031,3508,3158,3035,3363,3,2,1255,35829,2722,6162,2,46,0,337084,21090,12340,0,375298,24164,2534,382,378,0,2384,352,263,0,3,8,15,6,13,1,0,False,False,True,10014,0,3009,2303,3190,0,2043,3364,0,0,2527,1442,1442,9866,1,1,0,12138,1336,11801,0,20166,2779,8886,54,380,0,6585,0,453,0,11,18,65,0,3,False,True,False,False,True,True,0,4
1,IE,1,1,2,8,18,2,0,False,True,False,14964,0,3143,3068,3009,1054,3075,3340,2,2,1628,107754,6283,7318,0,2,0,50170,3312,18768,0,157925,9595,5659,253,324,0,0,0,306,3,2,5,21,7,18,3,1,False,False,False,15493,0,3036,1408,1053,3156,3053,3364,3,3,436,3279,1282,7120,29,81,0,199118,15605,10603,0,223273,16999,7055,94,416,0,20875,112,120,0,6,15,37,5,18,1,2,False,True,False,19787,0,3089,3157,3158,3027,3135,3363,5,4,1301,349577,20832,8208,5,23,0,28307,1100,11019,0,379909,22428,6121,419,647,0,2024,495,169,3,2,5,19,9,18,1,0,False,False,False,16619,1,3153,3042,3025,3034,1331,3363,2,2,1172,51724,7358,10025,12,37,0,261393,18946,9619,0,321573,28526,5059,308,1519,0,8454,2221,25,3,0,11,19,11,14,1,0,False,True,False,11152,0,3060,2049,1011,3009,1031,3364,0,0,2233,7453,2312,9988,0,1,0,9768,634,17602,0,23471,2947,19096,50,87,0,6250,0,50,0,8,8,52,2,3,True,False,True,True,False,False,1,9
0,MOU,0,0,1,8,15,5,0,False,False,False,13477,1,3512,3065,3068,0,3009,3363,1,0,891,105348,9064,8952,2,7,0,26742,1672,11670,0,132090,10736,1825,239,997,0,0,0,780,1,4,6,19,4,15,4,1,False,True,True,13459,0,1410,3742,3116,1011,2043,3364,3,2,994,133975,13721,9235,21,90,0,40480,1358,18611,0,191456,15747,10034,48,1266,0,17000,668,290,1,6,27,34,7,16,2,0,False,True,False,14131,1,3116,3158,3135,1058,1026,3363,2,2,2113,217420,29387,10360,4,22,0,15876,362,6964,0,233347,29799,3714,272,1169,0,50,50,164,1,1,5,19,6,15,4,0,False,True,True,14596,0,1053,1038,3158,3094,3508,3363,3,2,1674,9157,1037,6183,4,13,0,204602,24391,10101,0,213928,25597,2976,282,101,0,168,168,74,2,1,6,15,9,12,3,0,False,True,True,9527,0,3190,3082,2303,0,3024,3364,1,0,1674,9927,3804,8404,2,0,0,7699,740,9311,0,28043,5698,1906,24,107,0,10416,1154,410,2,7,10,46,0,3,False,False,True,True,True,True,2,7
1,SK,1,1,1,12,18,1,0,False,False,False,14725,0,3075,3102,3065,1054,3068,3363,3,3,1218,138953,4179,8470,0,7,0,46390,3195,15931,0,185343,7374,3895,261,360,0,0,0,334,1,4,3,20,12,16,3,0,False,False,False,13085,0,1410,3065,3742,3024,1029,3364,2,2,1591,120881,19370,16304,10,93,0,29762,1449,21649,0,168022,20867,17340,58,907,0,17379,48,750,2,7,27,33,13,18,1,0,False,False,False,15000,1,3089,3027,3158,3001,3100,3363,2,2,1588,201196,14704,8280,4,12,0,28242,747,5440,0,230032,16046,2379,315,1168,0,594,594,140,2,3,4,16,4,17,2,2,False,False,False,17419,0,3139,3031,3009,3094,3036,3363,11,9,1225,10802,2620,8387,1,12,0,267883,27888,7237,0,281603,31585,3463,308,241,0,2918,1076,50,1,3,15,16,17,14,3,0,False,False,False,9969,0,2003,2303,2043,3024,3009,3364,0,0,769,2292,2108,16883,0,0,0,15492,1273,14222,0,23484,3382,13679,45,560,0,5699,0,766,1,7,11,46,1,3,True,True,False,False,False,False,1,8
0,SK,1,0,2,10,17,1,0,False,False,False,12863,1,3143,3068,1031,3742,1054,3363,3,2,407,92468,5842,5194,0,4,0,41843,5688,10552,0,134312,11530,4206,236,396,0,0,0,891,0,9,10,25,9,15,0,0,False,True,False,12330,1,1410,3110,1028,1308,0,3364,1,0,0,101676,12111,5154,21,68,0,35365,1373,16926,0,153931,13620,12231,48,853,0,16889,136,614,0,6,26,26,4,17,2,1,False,True,False,15238,0,1042,3020,3031,3078,1051,3363,8,8,463,160653,24832,6498,3,23,0,49470,6226,7096,0,210795,31390,2405,276,233,0,672,332,374,2,1,4,16,6,15,1,0,False,True,False,13921,0,3031,3094,3009,3085,1053,3363,3,3,1122,7387,883,4166,1,18,0,222546,15058,10853,0,231233,16390,2629,274,211,0,1300,448,438,5,3,15,13,10,13,1,0,False,True,False,9183,0,3222,2049,0,0,3158,3364,0,0,916,4413,1985,2477,0,0,0,10585,1115,4658,0,14999,3100,6671,12,114,0,0,0,72,1,4,10,31,1,2,True,False,False,True,False,False,2,9
1,MOU,0,1,2,3,15,4,0,False,False,False,10966,0,3078,1031,3742,3211,3067,3363,1,0,1667,29650,2623,12784,0,8,0,109711,6143,17898,0,140189,9594,6233,235,48,0,827,827,280,1,3,12,18,3,13,3,0,False,False,False,10098,0,1408,1306,3052,3156,1028,3364,1,0,1088,5222,94,10433,18,79,0,119081,8223,15994,0,138480,9069,13798,30,358,0,14176,752,0,1,3,16,30,1,16,2,0,False,False,False,11227,0,1026,1057,3158,1056,3027,3363,1,0,754,155627,12375,8984,2,7,0,23426,766,6151,0,179571,13659,2581,264,989,0,518,518,112,0,3,4,17,0,13,4,1,False,False,False,11660,0,1037,3508,3094,3158,1038,3363,2,2,935,5932,1744,7255,0,4,0,134417,10421,8379,0,140638,12166,2502,277,99,0,288,0,332,1,0,8,14,2,11,2,0,False,False,False,7917,0,3401,1029,2049,0,3009,3364,0,0,924,9778,4761,6447,0,1,0,4537,336,6529,0,20381,5390,2159,51,565,0,6065,292,192,0,7,12,35,0,1,False,True,True,False,False,True,0,3
0,MSF,1,0,1,12,18,2,0,False,True,False,17386,1,3147,3156,3009,3078,1037,3363,3,2,395,8996,6406,7334,1,4,0,284649,17967,13057,0,303509,27240,4958,335,705,0,9863,2867,0,4,3,1,19,9,18,3,1,False,False,True,16402,0,3135,1058,3001,3116,3111,3364,6,4,1180,214303,15287,9690,40,121,0,23376,903,22065,0,260243,16191,19785,49,832,0,22564,0,208,0,6,23,34,2,18,3,2,False,True,False,17294,0,3020,3116,3165,3151,3135,3340,11,6,867,195912,24691,6264,15,25,0,40098,1616,5863,1,237004,26499,1922,278,3134,1,992,192,40,2,6,7,19,9,17,3,2,False,False,False,16369,1,3142,3071,1055,3094,3006,3340,5,4,880,10347,1169,7933,2,21,0,222195,18902,13577,0,238262,21051,4361,344,376,0,5720,980,78,2,2,8,18,14,14,3,0,False,True,False,9743,0,3082,3190,0,3117,3024,3364,0,0,876,11629,2767,10710,0,0,0,6635,556,6571,0,18264,3324,2384,44,111,0,0,0,0,0,13,15,54,0,3,False,False,True,True,False,True,2,8
1,EPS,0,1,1,2,17,5,0,False,False,False,13002,0,3748,1031,1028,3047,3065,3340,2,0,874,11358,4056,16310,1,5,0,158816,11231,19775,0,172925,15288,11550,271,360,0,2750,0,2866,1,5,5,22,4,16,5,0,False,False,False,12711,0,3116,3158,3065,3082,2043,3364,3,2,809,115208,10361,10933,12,86,0,24950,1092,17760,0,160967,11598,9668,46,940,0,20807,144,886,0,9,26,26,3,18,3,1,False,False,False,16027,0,3040,3140,3116,1056,3001,3363,6,4,983,231998,21757,8097,1,13,0,17326,412,9135,0,250275,22169,7442,346,11599,0,950,0,190,0,4,3,18,3,16,7,0,False,False,False,14836,0,3085,3139,0,3031,3508,3363,2,0,427,2417,1839,5909,1,9,0,227965,15260,8423,0,233728,17281,2604,345,3532,0,3346,182,96,1,0,10,14,6,15,5,0,False,False,False,10261,0,3222,2045,1028,0,3158,3364,1,0,580,13875,3918,9708,0,0,0,4205,626,6808,0,18098,4545,2425,24,190,0,17,0,0,1,9,17,37,1,1,True,True,False,False,True,False,0,3
0,EPS,0,0,2,0,11,4,0,False,False,False,6030,0,2033,3068,1056,3047,1082,3340,1,0,495,52452,5455,4244,0,0,0,10280,964,10817,0,62733,6420,2715,132,425,0,0,0,1225,0,4,2,10,1,10,5,0,False,False,False,5612,0,2031,3158,0,1026,0,3364,0,0,492,39291,2760,5209,6,42,0,9286,452,11347,0,55149,3373,4712,19,236,0,6572,160,173,0,3,13,14,1,12,6,0,False,False,False,7056,0,3070,1058,3165,0,1056,3340,1,0,531,69074,6379,5895,2,7,0,10484,378,7193,0,79558,6757,2412,164,2584,0,0,0,245,0,2,2,10,1,11,6,0,False,False,False,7123,0,1055,1018,1038,3085,0,3363,0,0,387,1164,457,4445,0,2,0,81357,8686,6199,0,82522,9143,961,170,54,0,0,0,182,0,0,6,7,1,9,4,0,False,False,False,4621,0,3117,2049,2031,0,1031,3364,1,0,333,2982,1982,2084,0,0,0,3018,1531,5722,0,6001,3514,2802,9,64,0,0,0,70,0,4,4,24,0,0,False,False,False,False,False,False,0,0
1,MSF,1,1,2,5,14,0,0,False,False,False,10121,0,2031,3133,3158,3078,3134,3363,4,4,0,4993,1827,5344,1,0,0,115024,11970,4506,0,123972,15119,1581,167,347,0,3955,1321,0,1,4,1,12,6,12,1,0,False,True,False,9166,0,3156,2138,1033,1401,3111,3364,3,3,1262,30757,2547,1461,35,54,0,66413,3492,19545,0,107464,6191,12182,12,267,0,10294,152,1080,0,3,3,20,5,13,1,2,False,True,False,10553,0,3027,1056,3158,3100,0,3363,10,8,731,76752,13953,5052,3,7,0,21395,956,5742,0,98627,14910,2456,168,173,0,480,0,80,1,4,3,10,9,13,0,0,False,False,False,11377,1,1038,3508,3094,3006,1055,3363,6,6,0,2299,346,1907,5,3,0,143960,11454,6727,0,146835,11873,1669,207,54,0,576,72,0,6,2,4,9,16,10,1,1,False,False,True,6819,0,2010,3105,2043,3117,1028,3364,2,2,1079,5120,3204,3269,0,0,0,3990,1345,8294,0,10545,4901,2534,13,48,0,1433,352,0,0,9,4,32,0,2,False,True,True,True,False,True,1,9
0,MSF,1,0,3,10,15,0,0,False,True,True,12412,0,3134,3009,3156,3078,3133,3363,2,2,0,16598,4302,6503,0,4,0,126598,5032,7672,0,152887,9788,4902,197,481,0,9689,452,0,2,4,3,14,5,15,3,2,False,False,False,13127,0,1058,1052,3001,3027,3158,3363,8,3,665,140111,15447,14133,31,74,0,16976,850,23415,0,179714,16855,25736,41,309,1,22626,558,306,1,6,6,32,3,15,1,0,False,False,False,11870,1,3152,3111,3001,3116,2043,3340,2,0,524,126311,9974,8277,6,9,0,16979,677,7897,0,143290,10652,19247,233,134,0,0,0,1380,1,5,7,13,5,15,3,0,False,True,False,13395,0,3142,1083,3006,3071,1037,3340,5,2,650,3529,693,8016,1,10,0,161065,12185,7578,0,167697,13727,5441,241,223,0,3102,848,240,6,1,7,12,9,12,3,0,False,True,True,8704,0,1029,3190,0,3117,1029,3364,1,0,735,6959,3196,8387,0,0,0,4987,770,4005,0,13627,3966,3838,17,94,0,1680,0,72,0,12,17,40,1,2,True,False,True,True,True,True,2,10
